tweet_created_at,id_str,tweet_text,tweet_link,hashtags,source,user_id_str,user_name,user_screen_name,location,profile_location,user_profile_description,url,protected,followers_count,friends_count,listed_count,profile_created_at,favorites_count,utc_offset,geo_enabled,verified,statuses_count,lang,status,contributors_enabled,is_translation_enabled,tweet_geo,tweet_coordinates,tweet_place,tweet_contributors,tweet_is_quote_status,tweet_retweet_count,tweet_favorite_count,classification,context_information
2021-06-25 20:05:53,1408516819980259328,"With #COVID -19, we know that Black communities have been more devastated. More than 23 % of all reported COVID-19 deaths are of Black people in the USA. However, Canada has still not collected specific race-based data in #maternalmortality with #covid.  https://t.co/53RotWgOzW",twitter.com/anyuser/status/1408516819980259328,COVID,Twitter for iPhone,2907068391,Sandra Mutilva,SandraMutilva,"Ottawa, Ontario. ",NONE,Ph.D.(c) Organizational Leadership. MBA. Healthcare Innovator. Entrepreneur. Martial Arts practitioner. Amateur Astronomist & Sommelier. Emeritus Midwife.,https://t.co/1iHawvaLGD,False,88,64,7,2014-12-06 1:00:01,4119,None,True,False,1722,None,NONE,False,False,None,None,None,None,False,0,0,Informative,"0.46780032,0.23390016,0.23390016,0.23390016,0.23390016,0.22595918,
 0.21621666,0.21621666,0.21621666,0.20367002"
2021-06-25 19:03:34,1408501137502789634,"“Officials reported 17 new cases on Friday, taking the cluster to 65 cases. It is the first lockdown in #Australia largest city since December. The country has consistently maintained very low rates of #Covid transmission.” ⁦@BBCWorld⁩ #DeltaVariant https://t.co/tdWSykAAvK",twitter.com/anyuser/status/1408501137502789634,Australia,Twitter for iPhone,1229675046,Christina Ayiotis,christinayiotis,United States,NONE,#CyberExecutive #GeneralCounsel #MotherOfMathGoddess #Cook #WorldTraveller #InfoSec #Privacy #CyberEvangelist #DiversityAdvocate #AI #CyberRiskManagement,https://t.co/yXrcODm2wH,False,3607,3598,658,2013-03-01 12:17:05,61262,None,True,False,109769,None,NONE,False,False,None,None,None,None,False,1,1,Informative,"0.28077528,0.2248712 ,0.2248712 ,0.2248712 ,0.2248712 ,0.2248712 ,
 0.2248712 ,0.2248712 ,0.2248712 ,0.20787032"
2021-06-25 18:21:52,1408490643345846279,"Lancaster County COVID Numbers (06/25/21):  Total Deaths: 1,163 Deaths reported today: 0 Total Cases: 55,386 Cases reported today: 6 Mortality Rate: 2.10% (PA= 2.28%, Natl= 1.80%) Total Tests: 216,139 Tests reported today: 176 % today's tests positive: 3.41% #COVID",twitter.com/anyuser/status/1408490643345846279,COVID,Twitter Web App,3008955041,Zak Gregg,ZakGregg,"Lancaster, PA",NONE,"Queer,  he/him/grandpa, Still aggregating COVID numbers in Lancaster County, Proud @LancStandsUp Member. Thoughts are my own😁.",https://t.co/gfj4PflLIe,False,261,130,5,2015-02-01 1:10:24,2660,None,True,False,2314,None,NONE,False,True,None,None,None,None,False,0,0,Informative,"0.40459555,0.38861228,0.34802738,0.2679813 ,0.20422572,0.18216555,
 0.14589527,0.14589527,0.14589527,0.14589527"
2021-06-25 16:36:19,1408464081179185160,"#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277.  No death for the 2nd consecutive day.  State has consistently done well to bend Covid curve.  Disciplined behaviour, following rules is required to win this battle. 👏👏👏",twitter.com/anyuser/status/1408464081179185160,Rajasthan,Twitter for Android,2844745946,Mr Kumawat Ji ✪,MrKumawatJi,"Jaipur, India",NONE,CEO & Founder : @AKGJAIPUR Businessman Bussiness Coach Motivational Speaker,https://t.co/HY1Wq3Skoy,False,410,557,0,2014-10-07 20:57:01,9322,None,True,False,2384,None,NONE,False,False,None,None,None,None,False,0,1,Informative,"0.21368702,0.21368702,0.21368702,0.21368702,0.21368702,0.21368702,
 0.21368702,0.20128717,0.20128717,0.20128717"
2021-06-25 15:36:12,1408448951804518405,"Maharashtra - • 9,677 new Covid cases in the state today • 156 #COVID-19 deaths reported in the state today.",twitter.com/anyuser/status/1408448951804518405,COVID,Twitter Web App,140334695,Satya Prakash Sharma,mumbaireporter,Mumbai,NONE,"Journalist @Republic @Republic_Bharat Former Correspondent at India News @inkhabar satyanews@gmail.com   विचार निजी है, सन्स्थान के नही !",https://t.co/Vw163uRZnD,False,531,1859,5,2010-05-05 6:57:52,2062,None,True,False,6076,None,NONE,False,False,None,None,None,None,False,0,2,Misinformative,"0.50823434,0.44158856,0.33156792,0.23206612,0.20699867,0.20300864,
 0.20300864,0.16763754,0.16015554,0.        "
2021-06-25 15:20:41,1408445045246677002,"#COVID19 ALERT: Gov. Murphy says there were 0 reported in-hospital #COVID deaths in #NewJersey yesterday, for the first time since July 2020. https://t.co/F1pTVm3Q5L",twitter.com/anyuser/status/1408445045246677002,COVID19,TweetDeck,18917882,News12NJ,News12NJ,New Jersey,NONE,"24/7 Hyper-local breaking news, weather, traffic and more. Download our app or go to https://t.co/qOzTZWuxjH for updates. For news tips, call (732) 346-3270. #NewJersey",https://t.co/nxODMQxuH0,False,483325,491,1743,2009-01-12 22:13:36,866,None,True,True,88726,None,NONE,False,False,None,None,None,None,False,17,129,Informative,"0.30941183,0.30941183,0.28601944,0.26942227,0.26942227,0.24602988,
 0.24602988,0.22943272,0.21655895,0.18944316"
2021-06-25 14:46:33,1408436456293548034,"No substantial #COVID outbreaks' reported after mass test events, report finds. https://t.co/PzAloBauwo https://t.co/OpYRGEZbdf",twitter.com/anyuser/status/1408436456293548034,COVID,Twitter for iPhone,617029017,Graham Scambler,GrahamScambler,,NONE,"Sociologist. Emeritus Prof, UCL, and Visiting Prof, Surrey University; theory, politics, health, sport, jazz, art; atheist, republican, socialist. Own views.",https://t.co/gtKFDfLf3c,False,7423,2793,338,2012-06-24 9:18:17,53584,None,False,False,143404,None,NONE,False,False,None,None,None,None,False,0,0,Unverified,"0.33559313,0.33559313,0.33559313,0.33559313,0.31022136,0.27825671,
 0.26684804,0.20547315,0.17313321,0.08483632"
2021-06-25 14:34:23,1408433395575660544,"#Bengaluru reported  new 614 #COVID19 cases and 17 #covid deaths on Thursday (24-06-2021, 00:00 to 23:59) https://t.co/UpRS9sLOWg",twitter.com/anyuser/status/1408433395575660544,Bengaluru,Twitter Web App,1262635660554334208,Bangalore 247,247Bangalore,Bengaluru,NONE,"Bangalore 247 is an online news portal based in Bengaluru, karnataka. Stay tuned to get more updates!",https://t.co/A77SvpdGJy,False,617,91,2,2020-05-19 6:46:43,0,None,False,False,1414,None,NONE,False,False,None,None,None,None,False,0,2,Informative,"0.48963185,0.26483844,0.24481592,0.24481592,0.24481592,0.24481592,
 0.21959053,0.18536181,0.16533929,0.16215227"
2021-06-25 13:11:17,1408412484361506819,“COVID Cases have decreased recently and are at a moderate level. The number of hospitalized #Covid patients has also fallen in the Suffolk County area”  31 New Covid Cases Reported  NYT,twitter.com/anyuser/status/1408412484361506819,Covid,Twitter Web App,1140183523,Ipomea,Santanumalbum,"Long Island, New York",NONE,Adopt a #Dog or #Cat from a shelter - Bring more love and joy into your life today - Please RETWEET for all animals looking for #Adoption. #URGENT PODR,None,False,2550,5004,37,2013-02-01 16:46:24,32225,None,False,False,148045,None,NONE,False,False,None,None,None,None,False,0,0,Informative,"0.32596214,0.26106108,0.26106108,0.26106108,0.26106108,0.24132414,
 0.24132414,0.24132414,0.24132414,0.24132414"
2021-06-25 13:03:30,1408410525449347073,"#Rajasthan #CoronaUpdate  131 #COVID cases reported Out of which 12 from #Jaipur Today's #Recovered✅277  No death for the 2nd consecutive day  State has consistently done well to bend Covid curve  Disciplined behaviour, following rules is required to win this battle 😷🧴👏🧍‍♀️__🧍‍♀️",twitter.com/anyuser/status/1408410525449347073,Rajasthan,Twitter Web App,109504853,Lokesh Sharma,_lokeshsharma,"Jaipur, India",NONE,"OSD to Hon’ble CM, Rajasthan | Man On A Mission. Tweets are personal, RTs do not imply endorsement.",None,False,51163,640,41,2010-01-29 8:01:11,47331,None,False,True,18135,None,NONE,False,False,None,None,None,None,False,112,325,Informative,"0.20819675,0.20819675,0.20819675,0.20819675,0.20819675,0.20819675,
 0.20819675,0.19611548,0.19611548,0.19611548"
2021-06-25 15:07:08,1408441638121361410,"Well. I have another unwanted #Covid aftermath issue I have to deal with. With a weakened immune system, I developed a severe sinus infection that helped kill the root systems of my upper molars. And this afternoon, I have to have them pulled &amp; I am super nervous😬 #FridayVibes",twitter.com/anyuser/status/1408441638121361410,Covid,Twitter for iPad,361568060,CATHERINE BRIGHTON🌺,cath_brighton,National Capital Region,NONE,Just Thankful🌹,None,False,696,654,12,2011-08-25 0:15:32,40104,None,False,False,16411,None,NONE,False,False,None,None,None,None,False,0,0,Unverified,"0.22388217,0.22388217,0.22388217,0.22388217,0.22388217,0.22388217,
 0.22388217,0.22388217,0.22388217,0.22388217"
2021-06-25 15:01:14,1408440153190842374,"We're thankful to @WADeptHealth (supported by @UW) for their work in creating &amp; studying an effective &amp;, most importantly, life-saving #Covid tracking app. Rd more by @schubertcm at @geekwire https://t.co/8yhViUIgf5  #biotech #healthcare",twitter.com/anyuser/status/1408440153190842374,Covid,Hootsuite Inc.,1092508854636634112,s2s Public Relations & Communications,s2sPRComms,"Seattle, WA",NONE,Driving growth for impact technologies by igniting greater awareness of their value,https://t.co/MMeyekTAJG,False,141,634,1,2019-02-04 19:43:03,937,None,False,False,448,None,NONE,False,False,None,None,None,None,False,0,0,Unverified,"0.22711101,0.22711101,0.22711101,0.22711101,0.22711101,0.20994079,
 0.20994079,0.20994079,0.20994079,0.19775832"
2021-06-25 13:26:04,1408416202418921472,"#Manufacturing output in #Singapore saw a huge jump in May, helped by a low base a year ago amid #Covid-19 circuit breaker measures.–The Straits Times  https://t.co/XSRZnosj4L",twitter.com/anyuser/status/1408416202418921472,Manufacturing,Twitter for Android,794041707671134208,Asia Customs & Trade,Asia_Customs,,NONE,Portal on customs and trade developments affecting global trade and customs compliance in Asia.  ACT also conducts conferences on customs & trade regulations.,https://t.co/TX0RcGhCB6,False,454,97,17,2016-11-03 5:01:10,100,None,False,False,6096,None,NONE,False,False,None,None,None,None,False,0,0,Unverified,"0.2455018 ,0.2455018 ,0.2455018 ,0.2455018 ,0.2455018 ,0.2455018 ,
 0.22694118,0.22694118,0.22694118,0.21377222"
2021-06-25 12:43:48,1408405567857737729,"#Covid has helped addressing  bafflement and follow-up “whyyyyyy” questions easy:    Q: “WHYYYY are they changing [insert some easy and simple established process]?”    A: “well, covid.”",twitter.com/anyuser/status/1408405567857737729,Covid,Twitter for iPhone,275605306,Kaveh Afshar 🇨🇦,KavehAfshar,"Ottawa, Ontario",NONE,Public servant who loves big bold ideas but is mostly a #data 🥜 leading #DataScience at #CBSA #CDO 👍/rt ≠ endors - my views #gcdigital,https://t.co/HTR2b0uiVA,False,325,782,7,2011-04-01 16:30:11,1801,None,True,False,653,None,NONE,False,False,None,None,None,None,False,0,4,Unverified,"0.51567833,0.25783917,0.25783917,0.25783917,0.25783917,0.23834581,
 0.23834581,0.21378709,0.16096962,0.13036099"
2021-06-25 12:30:13,1408402147654336512,"The coronavirus pandemic helped reset the planet, giving the environment a chance to recover from the wear and tear of human activity. #covid #savetheearth🌎 #savetrees🌴 #savetheearth #doyourshare #maldives #AdduCity #climatecrisis #veshisaafu UN Environment Programme https://t.co/dDJRaqJOat",twitter.com/anyuser/status/1408402147654336512,covid,Twitter Web App,1140262724368121856,Veshisaafu ( saving mother earth),veshisaafu,Maldives,NONE,The causes and effects of plastic pollution are truly worldwide.  Taking immediate action against is a must for each and every individual to save earth.,None,False,1644,4193,4,2019-06-16 14:19:53,4280,None,False,False,1733,None,NONE,False,False,None,None,None,None,False,0,0,Unverified,"0.36743812,0.19874471,0.19874471,0.19874471,0.19874471,0.19874471,
 0.19874471,0.18371906,0.17305819,0.17305819"
2021-06-25 12:00:27,1408394658494005250,⌛ It is still time to join Laura Grigori's talk on how urgent computing helped to tackle the #COVID-19 pandemic and which lessons were learned. 📅 today 14:30 CEST Sign up for free: https://t.co/DJWoIdSvuQ @ISChpc #ISC2021 @Genci_fr @Cineca1969 @gcs_hpc @BSC_CNS,twitter.com/anyuser/status/1408394658494005250,COVID,Sprout Social,334016754,PRACE,PRACE_RI,,NONE,Partnership for Advanced Computing in Europe - PRACE enables high impact scientific discovery and engineering research and development.,http://t.co/c2BqxjHOir,False,4525,423,93,2011-07-12 13:06:20,2928,None,True,False,4001,None,NONE,False,False,None,None,None,None,False,1,1,Unverified,"0.21142987,0.21142987,0.21142987,0.21142987,0.21142987,0.19544518,
 0.19544518,0.19544518,0.17530686,0.15677787"
2021-06-25 11:30:00,1408386992375746562,"The #DCGurugram (@DC_Gurugram) WhatsApp chatbot has helped solve 5,600 #COVID queries in less than 2 months. This helpline integrates a number of services onto a single helpline platform.  Send a #WhatsApp message to 9643277788 to get started.  (Supported by @WhatsApp) https://t.co/hvvRizoOY3",twitter.com/anyuser/status/1408386992375746562,DCGurugram,Twitter Media Studio,37034483,NDTV,ndtv,India,NONE,Breaking news alerts from India.  Instagram: https://t.co/TDCRCVHlmd YouTube: https://t.co/ocjlisfywV,https://t.co/6yvEvvCmQi,False,15747713,15,13406,2009-05-01 20:34:48,0,None,True,True,824835,None,NONE,False,False,None,None,None,None,False,9,29,Unverified,"0.54232472,0.36154981,0.18077491,0.18077491,0.18077491,0.18077491,
 0.18077491,0.18077491,0.18077491,0.16710782"
2021-06-25 8:38:29,1408343828688478212,#Covid in #Under5s As #Tories neglect our #schoolchildren-heres a reminder of the effect of Covid infection on our #Nursery #Preschool and younger #toddlers and babies. #KawasakiDisease is nasty and isn't helped by antibiotics or painkillers  https://t.co/evcoqDSifa,twitter.com/anyuser/status/1408343828688478212,Covid,Twitter for Android,1366683001619423232,NewFutureHope,WiseGrandma2,"London, England",NONE,"#FBPE #FBPA #FBPR Social Democracy-not plutocracy. #Equality #Justice for women Gardener, Wildlife, Grandmother 👵  #CancerSurvivor #PRDA Tweets are my opjnion.",None,False,701,2532,0,2021-03-02 9:33:44,9784,None,False,False,13520,None,NONE,False,False,None,None,None,None,False,0,0,Informative,"0.22965762,0.22965762,0.22965762,0.22965762,0.22965762,0.22965762,
 0.1999758 ,0.16073857,0.14337581,0.11611268"
2021-06-25 4:09:56,1408276246375452674,#JustSaying #Food I am not an accomplished #chef I do not claim to be a good #cook As #househusband - I learnt cooking out of necessity - this helped me in #COVID #Lockdown #StayHome when 'Better Half' was #WFH My recipes are not perfect - and - on many occasions - my dishes flop https://t.co/hhC7m3SG1Q,twitter.com/anyuser/status/1408276246375452674,JustSaying,Twitter for Android,1169166601288966145,Commander Vikram W Karve,w_karve,,NONE,A Navy Veteran turned Writer and Blogger.,https://t.co/Ar9zkYS94M,False,8185,3500,20,2019-09-04 8:33:56,59237,None,True,False,55566,None,NONE,False,False,None,None,None,None,True,0,13,Unverified,"0.21579499,0.21579499,0.21579499,0.21579499,0.21579499,0.21579499,
 0.21579499,0.21579499,0.19948029,0.18790483"
2021-06-24 14:48:49,1408074639012601860,"Many Seafarers called us today and conveyed thanks to Indian Seafarers Help   We helped them for #Covid #Vaccine , Passport update in certificate / change from Aadhaar to Passport",twitter.com/anyuser/status/1408074639012601860,Covid,Twitter for Android,1219513438143160320,Indian Seafarer's Help,seafarers_help,,NONE,Email : action@seafarershelp.com,None,False,3303,68,2,2020-01-21 6:54:21,375,None,False,False,660,None,NONE,False,False,None,None,None,None,False,13,95,Unverified,"0.48660787,0.24330394,0.24330394,0.22490948,0.22490948,0.22490948,
 0.20173522,0.18041289,0.16201844,0.15189524"
2021-06-24 13:54:35,1408060991884075016,What a success! From Oct. to June our 219 Augusta Youth Art Studio hosted 150+ online classes for youth aged 14-29. Julia says'The routine of weekly meetings really helped me through #COVID.' https://t.co/KJCIh9YtBM,twitter.com/anyuser/status/1408060991884075016,COVID,Hootsuite Inc.,336110255,The Neighbourhood Group Community Services (TNG),NeighbourhdGrp,Toronto Ontario Canada,NONE,"In 2020, St. Stephen's Community House joined Central Neighbourhood House & Neighbourhood Link Support Services in TNG: a non-profit helping people in Toronto.",https://t.co/I7EqAV8Li3,False,4407,3123,110,2011-07-15 19:13:35,2197,None,True,False,9025,None,NONE,False,False,None,None,None,None,False,0,6,Unverified,"0.40348085,0.20174043,0.20174043,0.20174043,0.20174043,0.20174043,
 0.20174043,0.20174043,0.20174043,0.20174043"
2021-06-24 13:24:05,1408053317494845443,"When @Patriots Hall of Famer Larry Eisenhauer was alive, he &amp; wife Lynn loved going to @AmericanLegion Hall in #Cohasset. After his 2020 death, Lynn donated money to the hall, which had been bequeathed in their will. It helped the post survive #Covid, allowing them to stay open. https://t.co/TEN2lDnNRu",twitter.com/anyuser/status/1408053317494845443,Cohasset,Twitter for iPhone,534392656,Kim Tunnicliffe,KimWBZ,Boston,NONE,"Everyone has a story, my job is to tell it. WBZ Radio reporter, travel/theater/art enthusiast, cat/dog mom. Email tips to kimberlytunnicliffe@iheartmedia.com",None,False,5123,4935,175,2012-03-23 15:07:03,661,None,True,True,7223,None,NONE,False,False,None,None,None,None,False,1,1,Unverified,"0.52287737,0.17429246,0.17429246,0.17429246,0.17429246,0.17429246,
 0.16111546,0.16111546,0.16111546,0.13858925"
2021-06-24 13:03:01,1408048015068254210,"The #Gurkhas absolutely crushed it this Christmas! 💪   Helping out during an incredibly challenging time, they helped tackle mass #COVID testing of lorry drivers stranded in the UK! 😷   https://t.co/dGBLRSPVR2",twitter.com/anyuser/status/1408048015068254210,Gurkhas,Sprout Social,28893696,BFBS Radio,BFBSRadioHQ,Worldwide,NONE,Entertaining 🎵 Informing 💬 Connecting 🤝 Championing ✊ Wherever you are 🌏,https://t.co/3Rpm4SCCZJ,False,31486,2426,325,2009-04-04 23:26:36,14333,None,True,False,32362,None,NONE,False,False,None,None,None,None,False,1,10,Unverified,"0.25833412,0.25833412,0.25833412,0.25833412,0.25833412,0.23880334,
 0.21419748,0.19155796,0.18588449,0.16127862"
2021-06-24 7:15:00,1407960431889616898,Kerala: Communist goons butcher 25 pet-pigeons of an 11yo boy in Kerala coz his family had cooperated with Sewa Bharati.  His family helped Sewa Bharati to provide food to #Covid patients in the Maruthorvattam region in Cherthala.  Imagine media outrage if he was a Muslim. https://t.co/VIPDEdEJgL,twitter.com/anyuser/status/1407960431889616898,Covid,Twitter Web App,81582883,Arun 🇮🇳,arunpudur,Bharat 🇮🇳 ,NONE,"#FreeHinduTemples Movement, Bursting Hindu Hate propaganda, Dharma, Entrepreneurship, and Politics. RT & Likes ≠ Endorsement.",https://t.co/NeesjVeMQJ,False,72400,203,159,2009-10-11 12:22:13,1996,None,True,True,19421,None,NONE,False,False,None,None,None,None,False,86,157,Unverified,"0.31072825,0.16807074,0.16807074,0.16807074,0.16807074,0.15536413,
 0.14634864,0.14634864,0.13935569,0.12462654"
2021-06-23 19:52:11,1407788595629367298,".@OnReality_Check | 'UP government is hiding #Covid death figures; around 100 people died and no one from BJP helped, this government only cares about their seats': Akhilesh Yadav (@yadavakhilesh), National President of Samajwadi Party.  https://t.co/CH0BdC2Hyh",twitter.com/anyuser/status/1407788595629367298,Covid,TweetDeck,249643872,NDTV Videos,ndtvvideos,,NONE,Videos from NDTV Newsroom,http://t.co/BD4KxuaSBv,False,309743,10,334,2011-02-09 13:46:18,11,None,False,True,164790,None,NONE,False,False,None,None,None,None,False,2,13,Unverified,"0.3748536 ,0.22604719,0.22604719,0.22604719,0.22604719,0.22604719,
 0.20895739,0.20895739,0.1626524 ,0.14112181"
2021-06-18 18:19:21,1405953296309833729,#ENGSCO #Indianvariant through the roof... Time for EU to shut all links to #UK regardless of vaccines...  DO NOT ALLOW YOUR COUNTRY TO GO BACK TO LOCKDOWN DUE TO THESE IDIOTS NO FLIGHTS FROM UK  NO SEA FROM UK  #Covid_19 #COVID #EU @MichealMartinTD @LeoVaradkar @MaryLouMcDonald https://t.co/ZTNFOpAvqF,twitter.com/anyuser/status/1405953296309833729,ENGSCO,Twitter Web App,1248046502821445632,Dr J #FBPE 🌊💙💯🏴󠁧󠁢󠁳󠁣󠁴󠁿🇯🇴🇺🇸🇮🇪🇪🇺,DrJoeMcCarthy,Earth. 3rd Planet from Sun. ,NONE,Human. Free Thinker. Met Mandela. Personal. Family. Community. Funded Successful Drug to prevent Latent TB. Many Patents.,None,False,4178,4871,4,2020-04-09 0:34:23,27598,None,False,False,45106,None,NONE,False,False,None,None,None,None,False,2,2,Informative,"0.43907584,0.35422848,0.20340279,0.20340279,0.20340279,0.20340279,
 0.18802497,0.16865122,0.16173643,0.15589005"
2021-06-25 11:12:31,1408382592236261381,“ One antioxidant drug which has been tested for its ability to protect against radiation induced reactive oxygen species is Tempol. Tempol preserved lung architectures and decreased multiple inflammatory cytokines” in #COVID ARDS.  $ADMP    https://t.co/fhQqulS296 https://t.co/ELfAFulp0T,twitter.com/anyuser/status/1408382592236261381,COVID,Twitter Web App,1328100486449393665,TF 2,TonyFauci2,"Beaver Creek, Co. ",NONE,"HGEN will be Lifesaving in COVID Pneumonia  , ALT will allow us to remove our masks, MGTX will deliver Riboswitch-impacts all disease, & $IPIX could be Biggest.",None,False,290,32,4,2020-11-15 22:20:15,1013,None,False,False,4040,None,NONE,False,False,None,None,None,None,False,1,2,Unverified,"0.20292671,0.20292671,0.20292671,0.20292671,0.20292671,0.20292671,
 0.20292671,0.20292671,0.20292671,0.20292671"
2021-06-25 10:55:56,1408378422120886272,CDC links Pfizer Covid vaccine to heart inflammation - latest update and symptoms to spot  https://t.co/nGvloF4VzT  #COVID #CovidVaccine #Pfizer #Covid19UK #Covid19 #Covid_19 #UK #eu,twitter.com/anyuser/status/1408378422120886272,COVID,Twitter for iPhone,2418922083,Villain 💫🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧🇦🇺🇨🇦🇳🇿🇺🇸,Villain1982,Villain Park 🏴󠁧󠁢󠁥󠁮󠁧󠁿,NONE,Aston Villa F.C - U.K. Exit From EU - 2021 🥂,None,False,268,240,7,2014-03-18 1:39:59,43614,None,False,False,28436,None,NONE,False,False,None,None,None,None,False,1,1,Informative,"0.47873078,0.25411097,0.25411097,0.23936539,0.22792783,0.22792783,
 0.21858267,0.21068144,0.21068144,0.19779994"
2021-06-23 17:02:16,1407745836612784141,"Researchers have used #artificial #intelligence to investigate network-based relationships between #COVID-19 and #Alzheimer’s disease, in the hope of informing therapeutic #treatments for both illnesses. https://t.co/Cv9uBDnqdL",twitter.com/anyuser/status/1407745836612784141,artificial,HubSpot,1088772542993743872,D4 Pharma,D4Pharma,London,NONE,A community of pharma and tech professionals using data-driven approaches to improve drug R&D. The mission of D4 is to create meaningful change for patients.,https://t.co/JJjizzZGi5,False,702,1557,2,2019-01-25 12:16:17,107,None,False,False,395,None,NONE,False,False,None,None,None,None,False,0,1,Unverified,"0.25626285,0.25626285,0.25626285,0.25626285,0.25626285,0.25626285,
 0.23688867,0.23688867,0.23688867,0.23688867"
2021-06-23 15:27:30,1407721985317220355,#Fraud #Modi #Kumbh #Covid #CovidIndia #COVIDEmergency2021   A Firm With Links to the #BJP Is at the Heart of the Kumbh #COVIDTesting Scam https://t.co/NGVHOUWzbe  @LaylaMoran @Zafarkhanjklf @JklfUk,twitter.com/anyuser/status/1407721985317220355,Fraud,Twitter Web App,3370733723,Faiz,FAIZ1961,London,NONE,All views are my private views. Share of tweets in not endorsement of the tweets.,None,False,936,2363,7,2015-07-11 13:04:18,8366,None,True,False,16976,None,NONE,False,False,None,None,None,None,False,1,2,Unverified,"0.25232159,0.21971059,0.21971059,0.19338194,0.19338194,0.06508662,
 0.06378568,0.        ,0.        ,0.        "
2021-06-23 15:20:10,1407720140922294277,"Max Corporate Services, the company accused of conducting nearly one lakh fake #COVID tests during the recent Kumbh Mela in Haridwar, has links with the ruling BJP that might have played a role in its selection despite failing to make the grade earlier.'  https://t.co/NlGuLmrxKa",twitter.com/anyuser/status/1407720140922294277,COVID,Twitter Web App,400046267,carin jodha fischer,carin__fischer,"Washington, DC",NONE,My heart is buried in wounded Kashmir...   German/ American who lived in IOK for ten years until exiled by Hindu Extremist regime in 2016. Nemesis: Ajit Doval,https://t.co/LNzKWIxvMA,False,26843,2173,30,2011-10-28 12:35:22,71798,None,True,False,53715,None,NONE,False,False,None,None,None,None,False,11,12,Informative,"0.20780282,0.20780282,0.20780282,0.20780282,0.20780282,0.20780282,
 0.20780282,0.19209235,0.19209235,0.19209235"
2021-06-23 6:39:54,1407589212887658496,Scam alert for Digital COVID Passports….. be alert to any unexpected emails with links to follow. Report any suspected phishing emails to report@phishing.gov.uk #COVID #cybersecurity #phishing #infosec #cybercrime #security https://t.co/eUYDziAYV7,twitter.com/anyuser/status/1407589212887658496,COVID,Twitter for iPhone,1331274328479068163,Cerberus Consultancy,ConsultCerberus,,NONE,"Security, Risk & Investigations Consultancy",https://t.co/SBa2aN6rwX,False,7,101,0,2020-11-24 16:32:07,1,None,False,False,7,None,NONE,False,False,None,None,None,None,False,1,3,Unverified,"0.35466784,0.32785397,0.29407249,0.17733392,0.17733392,0.17733392,
 0.17733392,0.17733392,0.15441461,0.15441461"
2021-06-21 15:24:40,1406996496894119942,"Tonix announces a program to develop its lead candidate, TNX-102 SL, for the treatment of Long #COVID Syndrome, a condition of neurological symptoms that afflicts more than 30% of patients post-infection w/ #SARSCoV2. $TNXP plans to meet w/ FDA in 3Q'21. https://t.co/gdijALjWvF",twitter.com/anyuser/status/1406996496894119942,COVID,Twitter Web App,374071770,Tonix Pharmaceuticals,TonixPharma,New York,NONE,"Developing novel therapies for CNS (pain, psychiatry, addiction) and immunological (vaccines, immunosuppression, oncology, autoimmunity) conditions $TNXP",http://t.co/TNuMRZbkO7,False,6632,1128,46,2011-09-15 17:17:03,41,None,False,False,763,None,NONE,False,False,None,None,None,None,False,9,44,Unverified,"0.20086335,0.20086335,0.20086335,0.20086335,0.20086335,0.20086335,
 0.20086335,0.18567752,0.18567752,0.18567752"
2021-06-25 23:02:55,1408561373496451083,People that have been vaccinated have a 3.25 higher chance of dying from #COVID than unvaccinated according to #England #uk gov. @MattHancock @talkRADIO @JuliaHB1 @NickFerrariLBC  https://t.co/hiwBcPLPKF,twitter.com/anyuser/status/1408561373496451083,COVID,Twitter Web App,1375839274055127041,Keith Locke,ToxicMisogynist,,NONE,Man (Male Human) whom considers the use of the term 'cis' a microaggression.,None,False,1,2,0,2021-03-27 15:57:13,75,None,False,False,130,None,NONE,False,False,None,None,None,None,False,0,0,Misinformative,"0.28241528,0.2610639 ,0.2610639 ,0.24591486,0.24591486,0.24591486,
 0.23416435,0.23416435,0.2032121 ,0.16972159"
2021-06-25 22:46:53,1408557336852004871,There is growing scepticism about the outcome of #Phuket’s reopening after it emerged that already fully vaccinated travellers on a two week holiday to the island will be subject to no less than five #Covid-19 tests at their own expense... https://t.co/wvjZmx0jHG,twitter.com/anyuser/status/1408557336852004871,Phuket,Twitter Web App,2605169240,Asia-News-De,base_thai,,NONE,"The latest news from South-East Asia, with a special focus on Thailand",None,False,6783,6041,194,2014-07-05 9:30:17,31443,None,False,False,90295,None,NONE,False,False,None,None,None,None,False,4,2,Unverified,"0.25781527,0.25781527,0.25781527,0.25781527,0.25781527,0.25781527,
 0.25781527,0.25781527,0.25781527,0.21376727"
